Multi-EDSM starting...

Preprocessing starting...
1. Shift-And
2. Pos2Pat
3. SuffixTree
4. OccVector
Preproccessing 100 patterns of total size M=15000 completed in 0.066551s.

Searching...
No. determinate bases (f): 47026212
No. degenerate bases (F): 2361109
No. determinate segments (d): 1037222
No. degenerate segments (D): 1103683
No. strings processed shorter than pattern (N'): 3238803
Multi-EDSM total processing time: 114.599s.

101 matches found!

Position,PatternId
------------------
9525054,52
9563943,82
10114467,23
10621534,37
10796279,5
14590038,58
15164706,72
15374887,46
15456748,7
15630936,98
16859553,20
17223012,21
17248424,25
17904178,28
18183680,77
18335172,2
18646837,38
19383556,15
19388880,36
19393419,56
19696152,41
20303742,53
20332064,48
21190452,93
21660346,68
21747014,57
21910433,89
22473525,18
23127403,90
23670189,88
23972347,4
24390880,64
25346760,10
27104709,35
27203329,1
27698583,16
27792694,33
28004640,94
28940115,65
29188389,69
29598722,49
30253728,22
30336212,54
30511975,50
31011044,0
31388995,99
31601404,27
31836243,51
32685234,74
33142091,83
33502246,70
33503187,8
34290406,13
34404083,85
34787492,96
35309882,78
35458532,39
35537865,24
36075021,30
36369228,19
36872090,26
36872091,26
36884111,75
36920794,34
36995558,97
37591585,79
37803086,14
37984184,29
38607510,81
38630549,95
39695790,84
39886986,80
41475795,12
41495173,66
41583466,91
41601526,59
41634072,55
41694336,43
42293952,6
42380066,61
42878967,42
43146730,76
43154654,45
43324411,32
43573978,60
43687407,92
43775692,17
43979776,62
44203458,73
44317719,40
44442447,63
44788770,9
45265065,44
45319109,87
45489955,67
46347313,31
46583512,3
46658148,86
47155825,11
47178314,71
47746747,47
114.96user 1.12system 2:01.51elapsed 95%CPU (0avgtext+0avgdata 35688maxresident)k
32inputs+0outputs (0major+8770minor)pagefaults 0swaps
